"ACTUAL,C,1","CHEFLIEU,C,1","CDC,C,1","RANG,C,1","REG,C,2","DEP,C,3","COM,C,3","AR,C,1","CT,C,2","MODIF,C,1","POLE,C,5","TNCC,C,1","ARTMAJ,C,5","NCC,C,70","ARTMIN,C,5","NCCENR,C,70","ARTICLCT,C,5","NCCCT,C,70","MOD,C,3","MANIP,C,1"
1,0,0,,44,57,200,9,16,0,,4,(LES),ETANGS,(Les),Étangs,(Le),Pays Messin,420,M
1,0,0,,44,57,204,9,16,1,,0,,FAILLY,,Failly,(Le),Pays Messin,420,M
1,0,0,,44,57,205,3,04,0,,0,,FALCK,,Falck,,Bouzonville,420,M
1,1,0,,44,57,206,7,06,1,,0,,FAMECK,,Fameck,,Fameck,420,M
1,1,0,,44,57,209,3,07,1,,0,,FAULQUEMONT,,Faulquemont,,Faulquemont,420,M
1,0,0,,44,57,211,9,18,0,,0,,FEVES,,Fèves,,Rombas,420,M
1,0,0,,44,57,212,9,05,0,,0,,FEY,,Féy,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,213,3,04,0,,0,,FILSTROFF,,Filstroff,,Bouzonville,420,M
1,0,0,,44,57,217,3,07,0,,0,,FLETRANGE,,Flétrange,,Faulquemont,420,M
1,0,0,,44,57,218,9,07,0,,0,,FLEURY,,Fleury,,Faulquemont,420,M
1,0,0,,44,57,219,9,16,0,,0,,FLEVY,,Flévy,(Le),Pays Messin,420,M
1,0,0,,44,57,220,9,07,0,,0,,FLOCOURT,,Flocourt,,Faulquemont,420,M
1,0,0,,44,57,221,7,06,1,,0,,FLORANGE,,Florange,,Fameck,420,M
1,0,0,,44,57,225,5,23,0,,0,,FONTENY,,Fonteny,(Le),Saulnois,420,M
1,0,0,,44,57,226,7,01,0,,0,,FONTOY,,Fontoy,,Algrange,420,M
1,0,0,,44,57,228,5,23,0,,0,,FOSSIEUX,,Fossieux,(Le),Saulnois,420,M
1,0,0,,44,57,230,3,07,0,,0,,FOULIGNY,,Fouligny,,Faulquemont,420,M
1,0,0,,44,57,231,9,23,0,,0,,FOVILLE,,Foville,(Le),Saulnois,420,M
1,0,0,,44,57,232,5,23,0,,0,,FRANCALTROFF,,Francaltroff,(Le),Saulnois,420,M
1,0,0,,44,57,235,3,04,0,,0,,FREISTROFF,,Freistroff,,Bouzonville,420,M
1,0,0,,44,57,236,5,23,0,,0,,FREMERY,,Frémery,(Le),Saulnois,420,M
1,0,0,,44,57,238,5,23,0,,0,,FRESNES-EN-SAULNOIS,,Fresnes-en-Saulnois,(Le),Saulnois,420,M
1,0,0,,44,57,242,7,10,0,,0,,GANDRANGE,,Gandrange,,Hayange,420,M
1,0,0,,44,57,246,5,23,0,,0,,GELUCOURT,,Gelucourt,(Le),Saulnois,420,M
1,0,0,,44,57,247,5,23,0,,0,,GERBECOURT,,Gerbécourt,(Le),Saulnois,420,M
1,0,0,,11,77,277,3,08,1,,0,,MARLES-EN-BRIE,,Marles-en-Brie,,Fontenay-Trésigny,420,M
1,0,0,,32,80,297,1,21,1,,1,,ETREJUST,,Étréjust,,Poix-de-Picardie,420,M
3,,,,32,80,309,,,1,80566,0,,FIEFFES,,Fieffes,,,350,M
1,0,0,,32,80,324,1,21,1,,0,,FONTAINE-LE-SEC,,Fontaine-le-Sec,,Poix-de-Picardie,420,M
1,0,0,,32,80,330,1,21,1,,0,,FORCEVILLE-EN-VIMEU,,Forceville-en-Vimeu,,Poix-de-Picardie,420,M
1,0,0,,32,80,336,1,21,1,,0,,FOUCAUCOURT-HORS-NESLE,,Foucaucourt-Hors-Nesle,,Poix-de-Picardie,420,M
1,0,0,,32,80,354,1,21,1,,0,,FRESNES-TILLOLOY,,Fresnes-Tilloloy,,Poix-de-Picardie,420,M
1,0,0,,32,80,355,1,21,1,,0,,FRESNEVILLE,,Fresneville,,Poix-de-Picardie,420,M
1,0,0,,32,80,356,1,21,1,,0,,FRESNOY-ANDAINVILLE,,Fresnoy-Andainville,,Poix-de-Picardie,420,M
1,0,0,,32,80,361,1,21,1,,0,,FRETTECUISSE,,Frettecuisse,,Poix-de-Picardie,420,M
1,0,0,,32,80,369,2,14,1,,0,,FROHEN-SUR-AUTHIE,,Frohen-sur-Authie,,Doullens,320,M
1,0,0,,32,80,369,2,14,1,,0,,FROHEN-SUR-AUTHIE,,Frohen-sur-Authie,,Doullens,110,M
3,,,,32,80,370,,,1,80369,0,,FROHEN-LE-PETIT,,Frohen-le-Petit,,,310,S
6,,,,84,73,169,,,1,73006,0,,MONTGIROD,,Montgirod,,,331,S
1,0,0,,84,73,220,3,18,1,,0,,SAINT-ALBAN-D'HURTIERES,,Saint-Alban-d'Hurtières,,Saint-Pierre-d'Albigny,100,M
1,0,0,,84,73,237,3,18,1,,0,,SAINT-GEORGES-D'HURTIERES,,Saint-Georges-d'Hurtières,,Saint-Pierre-d'Albigny,100,M
6,,,,84,73,238,,,1,73010,0,,SAINT-GERMAIN-LA-CHAMBOTTE,,Saint-Germain-la-Chambotte,,,331,S
6,,,,84,73,239,,,1,73010,0,,SAINT-GIROD,,Saint-Girod,,,331,S
6,,,,11,77,299,,,1,77316,0,,MONTARLOT,,Montarlot,,,331,S
1,0,0,,11,77,303,3,05,1,,0,,MONTDAUPHIN,,Montdauphin,,Coulommiers,420,M
1,0,0,,11,77,304,3,05,1,,0,,MONTENILS,,Montenils,,Coulommiers,420,M
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,341,M
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,341,M
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,341,M
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,341,M
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,333,S
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,341,M
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,341,M
1,0,0,,11,77,316,4,13,1,,0,,MORET LOING ET ORVANNE,,Moret Loing et Orvanne,,Montereau-Fault-Yonne,331,S
1,0,0,,11,77,318,3,08,1,,0,,MORTCERF,,Mortcerf,,Fontenay-Trésigny,420,M
1,0,0,,11,77,336,3,08,1,,0,,NEUFMOUTIERS-EN-BRIE,,Neufmoutiers-en-Brie,,Fontenay-Trésigny,420,M
1,0,0,,11,77,345,3,05,1,,1,,ORLY-SUR-MORIN,,Orly-sur-Morin,,Coulommiers,420,M
1,0,0,,11,77,360,3,05,1,,0,,PEZARCHES,,Pézarches,,Coulommiers,420,M
1,0,0,,11,77,365,3,08,1,,2,(LE),PLESSIS-FEU-AUSSOUX,(Le),Plessis-Feu-Aussoux,,Fontenay-Trésigny,420,M
1,0,0,,11,77,385,3,05,1,,0,,REBAIS,,Rebais,,Coulommiers,420,M
1,0,0,,32,80,437,1,21,1,,1,,HEUCOURT-CROQUOISON,,Heucourt-Croquoison,,Poix-de-Picardie,420,M
1,0,0,,32,80,450,1,21,1,,1,,INVAL-BOIRON,,Inval-Boiron,,Poix-de-Picardie,420,M
1,0,0,,32,80,480,1,21,1,,0,,LIGNIERES-EN-VIMEU,,Lignières-en-Vimeu,,Poix-de-Picardie,420,M
6,,,,27,70,281,,,1,70418,0,,GREUCOURT,,Greucourt,,,331,S
1,0,0,,84,73,257,1,13,1,,4,(LES),BELLEVILLE,(Les),Belleville,,Moûtiers,341,M
1,0,0,,84,73,257,1,13,1,,4,(LES),BELLEVILLE,(Les),Belleville,,Moûtiers,341,M
1,0,0,,84,73,257,1,13,1,,4,(LES),BELLEVILLE,(Les),Belleville,,Moûtiers,331,S
1,0,0,,84,73,263,2,01,1,,0,,SAINT-OFFENGE,,Saint-Offenge,,Aix-les-Bains-1,341,M
1,0,0,,84,73,263,2,01,1,,0,,SAINT-OFFENGE,,Saint-Offenge,,Aix-les-Bains-1,341,M
1,0,0,,84,73,263,2,01,1,,0,,SAINT-OFFENGE,,Saint-Offenge,,Aix-les-Bains-1,331,S
6,,,,84,73,264,,,1,73263,0,,SAINT-OFFENGE-DESSUS,,Saint-Offenge-Dessus,,,331,S
1,0,0,,84,73,284,1,13,0,,0,,SALINS-FONTAINE,,Salins-Fontaine,,Moûtiers,341,M
1,0,0,,84,73,284,1,13,0,,0,,SALINS-FONTAINE,,Salins-Fontaine,,Moûtiers,341,M
1,0,0,,84,73,284,1,13,0,,0,,SALINS-FONTAINE,,Salins-Fontaine,,Moûtiers,331,S
3,,,,84,73,291,,,1,73006,0,,TESSENS,,Tessens,,,351,M
6,,,,84,73,305,,,1,73150,0,,VALEZAN,,Valezan,,,331,S
6,,,,84,73,321,,,1,73257,0,,VILLARLURIN,,Villarlurin,,,331,S
3,,,,84,73,325,,,1,73006,0,,VILLETTE,,Villette,,,351,M
1,0,0,,84,74,014,2,14,1,,1,,ARACHES-LA-FRASSE,,Arâches-la-Frasse,,Sallanches,100,M
3,,,,84,74,017,,,1,74077,1,,ARCINE,,Arcine,,,350,M
1,0,0,,11,77,393,3,08,1,,0,,ROZAY-EN-BRIE,,Rozay-en-Brie,,Fontenay-Trésigny,420,M
1,0,0,,11,77,398,3,05,1,,0,,SABLONNIERES,,Sablonnières,,Coulommiers,420,M
1,0,0,,11,77,405,3,05,1,,0,,SAINT-CYR-SUR-MORIN,,Saint-Cyr-sur-Morin,,Coulommiers,420,M
1,0,0,,11,77,406,3,05,1,,0,,SAINT-DENIS-LES-REBAIS,,Saint-Denis-lès-Rebais,,Coulommiers,420,M
1,0,0,,11,77,411,3,05,1,,0,,SAINT-GERMAIN-SOUS-DOUE,,Saint-Germain-sous-Doue,,Coulommiers,420,M
1,0,0,,11,77,417,3,05,1,,0,,SAINT-LEGER,,Saint-Léger,,Coulommiers,420,M
1,0,0,,11,77,429,3,05,1,,0,,SAINT-OUEN-SUR-MORIN,,Saint-Ouen-sur-Morin,,Coulommiers,420,M
1,0,0,,11,77,466,3,21,1,,0,,TIGEAUX,,Tigeaux,,Serris,420,M
1,0,0,,11,77,469,3,05,1,,0,,TOUQUIN,,Touquin,,Coulommiers,420,M
1,0,0,,11,77,472,3,05,1,,3,(LA),TRETOIRE,(La),Trétoire,,Coulommiers,420,M
1,0,0,,32,80,522,1,21,1,,2,(LE),MAZIS,(Le),Mazis,,Poix-de-Picardie,420,M
1,0,0,,32,80,566,2,14,1,,0,,FIEFFES-MONTRELET,,Fieffes-Montrelet,,Doullens,360,M
1,0,0,,32,80,575,1,21,1,,0,,MOUFLIERES,,Mouflières,,Poix-de-Picardie,420,M
1,0,0,,32,80,586,1,21,1,,0,,NESLE-L'HOPITAL,,Nesle-l'Hôpital,,Poix-de-Picardie,420,M
1,0,0,,32,80,587,1,21,1,,0,,NESLETTE,,Neslette,,Poix-de-Picardie,420,M
1,0,0,,32,80,591,1,21,1,,0,,NEUVILLE-AU-BOIS,,Neuville-au-Bois,,Poix-de-Picardie,420,M
1,0,0,,32,80,592,1,21,1,,0,,NEUVILLE-COPPEGUEULE,,Neuville-Coppegueule,,Poix-de-Picardie,420,M
1,0,0,,27,70,418,2,14,0,,3,(LA),ROMAINE,(La),Romaine,,Scey-sur-Saône-et-Saint-Albin,341,M
1,0,0,,27,70,418,2,14,0,,3,(LA),ROMAINE,(La),Romaine,,Scey-sur-Saône-et-Saint-Albin,341,M
1,0,0,,27,70,418,2,14,0,,3,(LA),ROMAINE,(La),Romaine,,Scey-sur-Saône-et-Saint-Albin,341,M
1,0,0,,27,70,418,2,14,0,,3,(LA),ROMAINE,(La),Romaine,,Scey-sur-Saône-et-Saint-Albin,331,S
1,0,0,,84,74,045,1,08,1,,2,(LE),BOUCHET-MONT-CHARVIN,(Le),Bouchet-Mont-Charvin,,Faverges,100,M
1,0,0,,84,74,077,3,13,1,,0,,CLARAFOND-ARCINE,,Clarafond-Arcine,,Saint-Julien-en-Genevois,360,M
1,0,0,,84,74,077,3,13,1,,0,,CLARAFOND-ARCINE,,Clarafond-Arcine,,Saint-Julien-en-Genevois,100,M
6,,,,84,74,084,,,1,74167,0,,CONS-SAINTE-COLOMBE,,Cons-Sainte-Colombe,,,331,S
1,0,0,,84,74,106,4,17,1,,0,,DRAILLANT,,Draillant,,Thonon-les-Bains,210,A
1,0,0,,84,74,112,1,03,0,,1,,EPAGNY METZ-TESSY,,Epagny Metz-Tessy,,Annecy-le-Vieux,321,M
1,0,0,,84,74,112,1,03,0,,1,,EPAGNY METZ-TESSY,,Epagny Metz-Tessy,,Annecy-le-Vieux,321,M
1,0,0,,28,27,332,1,14,1,,1,,HEUDEBOUVILLE,,Heudebouville,,Louviers,420,M
1,0,0,,75,17,295,1,07,0,,0,,REAUX SUR TREFLE,,Réaux sur Trèfle,,Jonzac,321,M
1,0,0,,75,17,295,1,07,0,,0,,REAUX SUR TREFLE,,Réaux sur Trèfle,,Jonzac,321,M
1,0,0,,75,17,295,1,07,0,,0,,REAUX SUR TREFLE,,Réaux sur Trèfle,,Jonzac,321,M
1,0,0,,75,17,295,1,07,0,,0,,REAUX SUR TREFLE,,Réaux sur Trèfle,,Jonzac,311,S
1,0,0,,75,17,332,1,07,1,,0,,SAINT-GEORGES-ANTIGNAC,,Saint-Georges-Antignac,,Jonzac,360,M
6,,,,75,24,430,,,1,24064,0,,SAINT-JULIEN-DE-BOURDEILLES,,Saint-Julien-de-Bourdeilles,,,331,S
6,,,,75,24,435,,,1,24362,0,,SAINT-LAURENT-DES-BATONS,,Saint-Laurent-des-Bâtons,,,331,S
6,,,,75,24,439,,,1,24053,0,,SAINT-LAURENT-SUR-MANOIRE,,Saint-Laurent-sur-Manoire,,,331,S
1,0,0,,28,27,339,1,15,1,,0,,HONDOUVILLE,,Hondouville,(Le),Neubourg,420,M
1,0,0,,28,27,344,2,05,1,,0,,HOULBEC-PRES-LE-GROS-THEIL,,Houlbec-près-le-Gros-Theil,,Bourgtheroulde-Infreville,420,M
1,0,0,,28,27,351,1,14,1,,1,,INCARVILLE,,Incarville,,Louviers,420,M
6,,,,28,27,356,,,1,27049,0,,JONQUERETS-DE-LIVET,,Jonquerets-de-Livet,,,331,S
6,,,,28,27,362,,,1,27049,0,,LANDEPEREUSE,,Landepéreuse,,,331,S
1,1,0,,28,27,375,1,14,1,,0,,LOUVIERS,,Louviers,,Louviers,420,M
1,0,0,,28,27,382,2,15,1,,0,,MANDEVILLE,,Mandeville,(Le),Neubourg,420,M
6,,,,28,27,387,,,1,27198,0,,MANTHELON,,Manthelon,,,331,S
1,0,0,,28,27,403,1,18,1,,2,(LE),MESNIL-JOURDAIN,(Le),Mesnil-Jourdain,,Pont-de-l'Arche,420,M
3,,,,75,17,238,,,1,17295,0,,MOINGS,,Moings,,,311,S
1,0,0,,75,17,277,5,18,1,,1,,ESSOUVERT,,Essouvert,,Saint-Jean-d'Angély,341,M
1,0,0,,75,17,277,5,18,1,,1,,ESSOUVERT,,Essouvert,,Saint-Jean-d'Angély,341,M
1,0,0,,75,17,277,5,18,1,,1,,ESSOUVERT,,Essouvert,,Saint-Jean-d'Angély,331,S
1,0,0,,27,21,306,2,23,1,,0,,GRENANT-LES-SOMBERNON,,Grenant-lès-Sombernon,,Talant,100,M
6,,,,27,21,318,,,1,21327,1,,IVRY-EN-MONTAGNE,,Ivry-en-Montagne,,,331,S
1,0,0,,27,21,327,1,01,0,,0,,VAL-MONT,,Val-Mont,,Arnay-le-Duc,341,M
1,0,0,,27,21,327,1,01,0,,0,,VAL-MONT,,Val-Mont,,Arnay-le-Duc,341,M
1,0,0,,27,21,327,1,01,0,,0,,VAL-MONT,,Val-Mont,,Arnay-le-Duc,331,S
6,,,,75,24,497,,,1,24028,0,,SAINTE-SABINE-BORN,,Sainte-Sabine-Born,,,331,S
1,0,0,,75,24,516,4,20,1,,0,,SALIGNAC-EYVIGUES,,Salignac-Eyvigues,,Terrasson-Lavilledieu,100,M
6,,,,28,27,449,,,1,27213,0,,PANILLEUSE,,Panilleuse,,,331,S
1,0,0,,28,27,456,1,18,1,,0,,PINTERVILLE,,Pinterville,,Pont-de-l'Arche,420,M
1,0,0,,28,27,482,2,15,1,,3,(LA),PYLE,(La),Pyle,(Le),Neubourg,420,M
1,0,0,,28,27,483,1,18,1,,0,,QUATREMARE,,Quatremare,,Pont-de-l'Arche,420,M
6,,,,28,27,484,,,1,27277,0,,QUESSIGNY,,Quessigny,,,331,S
6,,,,28,27,499,,,1,27049,3,(LA),ROUSSIERE,(La),Roussière,,,331,S
6,,,,28,27,503,,,1,27198,2,(LE),SACQ,(Le),Sacq,,,331,S
6,,,,28,27,506,,,1,27011,0,,SAINT-AMAND-DES-HAUTES-TERRES,,Saint-Amand-des-Hautes-Terres,,,331,S
6,,,,28,27,506,,,1,27011,0,,SAINT-AMAND-DES-HAUTES-TERRES,,Saint-Amand-des-Hautes-Terres,,,420,M
6,,,,28,27,513,,,1,27049,0,,SAINT-AUBIN-DES-HAYES,,Saint-Aubin-des-Hayes,,,331,S
6,,,,28,27,515,,,1,27049,0,,SAINT-AUBIN-LE-GUICHARD,,Saint-Aubin-le-Guichard,,,331,S
6,,,,28,27,519,,,1,27022,0,,SAINTE-BARBE-SUR-GAILLON,,Sainte-Barbe-sur-Gaillon,,,331,S
3,,,,75,17,371,,,1,17295,0,,SAINT-MAURICE-DE-TAVERNOLE,,Saint-Maurice-de-Tavernole,,,311,S
1,0,0,,75,17,377,5,11,1,,0,,SAINT-OUEN-LA-THENE,,Saint-Ouen-la-Thène,,Matha,100,M
1,0,0,,75,17,384,5,11,1,,0,,SAINT-PIERRE-DE-L'ISLE,,Saint-Pierre-de-l'Isle,,Matha,100,M
1,0,0,,27,21,381,3,22,1,,0,,MARCILLY-ET-DRACY,,Marcilly-et-Dracy,,Semur-en-Auxois,100,M
1,0,0,,75,24,540,3,21,0,,0,,SORGES ET LIGUEUX EN PERIGORD,,Sorges et Ligueux en Périgord,,Thiviers,341,M
1,0,0,,75,24,540,3,21,0,,0,,SORGES ET LIGUEUX EN PERIGORD,,Sorges et Ligueux en Périgord,,Thiviers,341,M
1,0,0,,75,24,540,3,21,0,,0,,SORGES ET LIGUEUX EN PERIGORD,,Sorges et Ligueux en Périgord,,Thiviers,331,S
1,0,0,,75,24,549,1,19,1,,0,,THENAC,,Thénac,,Sud-Bergeracois,360,M
1,0,0,,75,24,549,1,19,1,,0,,THENAC,,Thénac,,Sud-Bergeracois,360,M
1,0,0,,27,25,007,3,18,1,,1,,ADAM-LES-VERCEL,,Adam-lès-Vercel,,Valdahon,420,M
6,,,,27,25,028,,,1,25424,1,,ATHOSE,,Athose,,,331,S
6,,,,27,25,028,,,1,25424,1,,ATHOSE,,Athose,,,420,M
6,,,,27,25,034,,,1,25035,1,,AUXON-DESSOUS,,Auxon-Dessous,,,331,S
1,0,0,,27,25,035,1,06,1,,4,(LES),AUXONS,(Les),Auxons,,Besançon-3,341,M
1,0,0,,27,25,035,1,06,1,,4,(LES),AUXONS,(Les),Auxons,,Besançon-3,341,M
1,0,0,,27,25,035,1,06,1,,4,(LES),AUXONS,(Les),Auxons,,Besançon-3,331,S
1,0,0,,27,25,039,3,18,1,,1,,AVOUDREY,,Avoudrey,,Valdahon,420,M
1,0,0,,27,25,042,3,14,1,,2,(LE),BARBOUX,(Le),Barboux,,Morteau,420,M
1,0,0,,27,25,050,3,14,1,,2,(LE),BELIEU,(Le),Bélieu,,Morteau,420,M
1,0,0,,27,25,052,3,18,1,,0,,BELMONT,,Belmont,,Valdahon,420,M
6,,,,28,27,526,,,1,27107,0,,SAINTE-CROIX-SUR-AIZIER,,Sainte-Croix-sur-Aizier,,,331,S
1,0,0,,28,27,529,2,05,1,,0,,SAINT-CYR-LA-CAMPAGNE,,Saint-Cyr-la-Campagne,,Bourgtheroulde-Infreville,420,M
6,,,,28,27,532,,,1,27157,0,,SAINT-DENIS-DU-BEHELAN,,Saint-Denis-du-Béhélan,,,331,S
1,0,0,,28,27,534,2,05,1,,0,,SAINT-DIDIER-DES-BOIS,,Saint-Didier-des-Bois,,Bourgtheroulde-Infreville,420,M
1,0,0,,28,27,537,1,14,1,,0,,SAINT-ETIENNE-DU-VAUVRAY,,Saint-Étienne-du-Vauvray,,Louviers,420,M
1,0,0,,28,27,545,2,05,1,,0,,SAINT-GERMAIN-DE-PASQUIER,,Saint-Germain-de-Pasquier,,Bourgtheroulde-Infreville,420,M
1,0,0,,28,27,565,3,06,0,,2,(LE),LESME,(Le),Lesme,,Breteuil,341,M
1,0,0,,28,27,565,3,06,0,,2,(LE),LESME,(Le),Lesme,,Breteuil,341,M
1,0,0,,28,27,565,3,06,0,,2,(LE),LESME,(Le),Lesme,,Breteuil,331,S
6,,,,28,27,566,,,1,27049,0,,SAINTE-MARGUERITE-EN-OUCHE,,Sainte-Marguerite-en-Ouche,,,331,S
1,0,0,,28,27,572,2,15,1,,0,,SAINT-MESLIN-DU-BOSC,,Saint-Meslin-du-Bosc,(Le),Neubourg,420,M
6,,,,28,27,573,,,1,27578,0,,SAINT-NICOLAS-D'ATTEZ,,Saint-Nicolas-d'Attez,,,331,S
6,,,,28,27,574,,,1,27302,0,,SAINT-NICOLAS-DU-BOSC,,Saint-Nicolas-du-Bosc,,,331,S
6,,,,28,27,574,,,1,27302,0,,SAINT-NICOLAS-DU-BOSC,,Saint-Nicolas-du-Bosc,,,420,M
1,0,0,,28,27,578,3,06,0,,0,,SAINTE-MARIE-D'ATTEZ,,Sainte-Marie-d'Attez,,Breteuil,331,S
1,0,0,,28,27,578,3,06,0,,0,,SAINTE-MARIE-D'ATTEZ,,Sainte-Marie-d'Attez,,Breteuil,341,M
1,0,0,,28,27,578,3,06,0,,0,,SAINTE-MARIE-D'ATTEZ,,Sainte-Marie-d'Attez,,Breteuil,341,M
1,0,0,,28,27,578,3,06,0,,0,,SAINTE-MARIE-D'ATTEZ,,Sainte-Marie-d'Attez,,Breteuil,341,M
1,0,0,,28,27,579,2,05,1,,0,,SAINT-OUEN-DE-PONTCHEUIL,,Saint-Ouen-de-Pontcheuil,,Bourgtheroulde-Infreville,420,M
1,0,0,,28,27,593,2,05,1,,0,,SAINT-PIERRE-DES-FLEURS,,Saint-Pierre-des-Fleurs,,Bourgtheroulde-Infreville,420,M
1,0,0,,28,27,595,2,05,1,,0,,SAINT-PIERRE-DU-BOSGUERARD,,Saint-Pierre-du-Bosguérard,,Bourgtheroulde-Infreville,420,M
6,,,,28,27,596,,,1,27049,0,,SAINT-PIERRE-DU-MESNIL,,Saint-Pierre-du-Mesnil,,,331,S
1,0,0,,28,27,598,1,14,1,,0,,SAINT-PIERRE-DU-VAUVRAY,,Saint-Pierre-du-Vauvray,,Louviers,420,M
1,0,0,,27,21,526,3,05,1,,0,,ROCHEFORT-SUR-BREVON,,Rochefort-sur-Brévon,,Châtillon-sur-Seine,100,M
1,0,0,,44,57,357,6,20,1,,0,,KAPPELKINGER,,Kappelkinger,,Sarralbe,420,M
1,0,0,,44,57,366,6,20,1,,0,,KIRVILLER,,Kirviller,,Sarralbe,420,M
1,0,0,,44,57,368,7,01,0,,0,,KNUTANGE,,Knutange,,Algrange,420,M
1,0,0,,44,57,375,5,23,0,,0,,LAGARDE,,Lagarde,(Le),Saulnois,420,M
1,0,0,,44,57,381,5,23,0,,0,,LANEUVEVILLE-EN-SAULNOIS,,Laneuveville-en-Saulnois,(Le),Saulnois,420,M
1,0,0,,44,57,385,9,16,0,,0,,LAQUENEXY,,Laquenexy,(Le),Pays Messin,420,M
1,0,0,,44,57,386,3,07,0,,0,,LAUDREFANG,,Laudrefang,,Faulquemont,420,M
1,0,0,,75,47,227,2,08,1,,0,,RUFFIAC,,Ruffiac,(Les),Forêts de Gascogne,210,A
3,,,,75,47,243,,,1,47112,0,,SAINT-GAYRAND,,Saint-Gayrand,,,350,M
1,0,0,,44,51,201,3,06,1,,0,,CUISLES,,Cuisles,,Dormans-Paysages de Champagne,210,A
1,0,0,,44,51,202,2,07,1,,0,,CUMIERES,,Cumières,,Épernay-1,420,M
1,0,0,,44,51,210,2,07,1,,0,,DIZY,,Dizy,,Épernay-1,420,M
1,0,0,,44,51,256,2,07,1,,0,,FONTAINE-SUR-AY,,Fontaine-sur-Ay,,Épernay-1,420,M
1,0,0,,44,51,266,2,07,1,,0,,GERMAINE,,Germaine,,Épernay-1,420,M
1,0,0,,44,57,391,5,23,0,,0,,LEMONCOURT,,Lemoncourt,(Le),Saulnois,420,M
1,0,0,,44,57,392,9,07,0,,0,,LEMUD,,Lemud,,Faulquemont,420,M
1,0,0,,44,57,394,5,23,0,,0,,LENING,,Léning,(Le),Saulnois,420,M
1,0,0,,44,57,395,5,23,0,,0,,LESSE,,Lesse,(Le),Saulnois,420,M
1,0,0,,44,57,396,9,05,0,,0,,LESSY,,Lessy,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,397,5,23,0,,0,,LEY,,Ley,(Le),Saulnois,420,M
1,0,0,,44,57,399,5,23,0,,0,,LEZEY,,Lezey,(Le),Saulnois,420,M
1,0,0,,44,57,401,5,23,0,,0,,LIDREZING,,Lidrezing,(Le),Saulnois,420,M
1,0,0,,44,57,403,9,07,0,,0,,LIEHON,,Liéhon,,Faulquemont,420,M
1,0,0,,44,57,404,5,23,0,,0,,LINDRE-BASSE,,Lindre-Basse,(Le),Saulnois,420,M
1,0,0,,44,57,405,5,23,0,,0,,LINDRE-HAUTE,,Lindre-Haute,(Le),Saulnois,420,M
1,0,0,,44,57,406,5,23,0,,0,,LIOCOURT,,Liocourt,(Le),Saulnois,420,M
1,0,0,,44,57,410,5,23,1,,0,,LHOR,,Lhor,(Le),Saulnois,420,M
1,0,0,,44,57,411,7,01,0,,0,,LOMMERANGE,,Lommerange,,Algrange,420,M
1,0,0,,44,57,412,9,15,0,,0,,LONGEVILLE-LES-METZ,,Longeville-lès-Metz,,Montigny-lès-Metz,420,M
1,0,0,,44,57,413,3,07,0,,0,,LONGEVILLE-LES-SAINT-AVOLD,,Longeville-lès-Saint-Avold,,Faulquemont,420,M
1,0,0,,44,57,415,9,05,0,,0,,LORRY-LES-METZ,,Lorry-lès-Metz,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,416,9,05,0,,0,,LORRY-MARDIGNY,,Lorry-Mardigny,(Les),Coteaux de Moselle,420,M
1,0,0,,44,57,417,5,23,0,,0,,LOSTROFF,,Lostroff,(Le),Saulnois,420,M
1,0,0,,44,57,418,5,23,0,,0,,LOUDREFING,,Loudrefing,(Le),Saulnois,420,M
1,0,0,,44,57,422,9,07,0,,0,,LOUVIGNY,,Louvigny,,Faulquemont,420,M
1,0,0,,44,57,423,5,23,0,,0,,LUBECOURT,,Lubécourt,(Le),Saulnois,420,M
1,0,0,,44,57,424,5,23,0,,0,,LUCY,,Lucy,(Le),Saulnois,420,M
1,0,0,,44,57,425,9,07,0,,0,,LUPPY,,Luppy,,Faulquemont,420,M
1,0,0,,44,57,430,3,07,0,,0,,MAINVILLERS,,Mainvillers,,Faulquemont,420,M
1,0,0,,44,57,431,9,16,0,,0,,MAIZEROY,,Maizeroy,(Le),Pays Messin,420,M
1,0,0,,44,57,432,9,16,0,,0,,MAIZERY,,Maizery,(Le),Pays Messin,420,M
1,1,0,,44,57,433,9,24,0,,0,,MAIZIERES-LES-METZ,,Maizières-lès-Metz,(Le),Sillon Mosellan,420,M
